id,first_name,gender,birthday,Age,abonoment_type,visit_per_week,days_per_week,attend_group_lesson,fav_group_lesson,avg_time_check_in,avg_time_check_out,avg_time_in_gym,personal_training,name_personal_trainer,marketing_channel,membership_duration_months,total_spend_amount,distance_from_gym_km,attend_special_events,monthly_visit_count,customer_satisfaction_rating,primary_fitness_goal,referral_member,visit_satisfaction_interaction,spend_duration_interaction,visit_distance_ratio,spend_per_visit
894,Eileen,Female,00:00.0,20,Standard,1,Fri,True,XCore,15:06:00,16:11:00,76.59573043444352,False,,Flyer,43,1321.97,4.76,True,4,8.9,Muscle Gain,True,35.6,56844.71,0.8385744234800839,329.6683291770574
895,Robinet,Male,00:00.0,36,Premium,3,"Sat, Tue, Wed",False,,16:53:00,19:53:00,74.43258195224423,True,Hanna,Email,37,1698.93,12.11,False,17,6.8,Wellness,False,115.6,62860.41,1.4026402640264026,99.87830687830687
896,Franni,Female,00:00.0,45,Premium,4,"Mon, Sat, Sun, Wed",False,,10:05:00,12:47:00,66.68276620372096,True,Hanna,Walk-In,47,1400.36,5.66,True,9,7.0,Wellness,True,63.0,65816.92,1.5873015873015872,155.42286348501665
897,Andra,Female,00:00.0,36,Standard,3,"Fri, Tue, Wed",True,Pilates,9:39:00,10:11:00,71.26456822136936,False,,Email,37,888.37,13.41,False,4,9.0,General Health,True,36.0,32869.69,0.29806259314456035,221.53865336658356
898,Brandise,Male,00:00.0,36,Standard,1,Thu,False,,11:05:00,12:52:00,50.673455891087855,False,,Email,12,1362.28,16.39,False,7,6.9,Wellness,False,48.300000000000004,16347.36,0.42682926829268286,194.33380884450784
899,Jeremie,Male,00:00.0,16,Standard,1,Sun,True,"XCore, BodyBalance",12:59:00,13:59:00,59.634630569310325,False,,Email,37,586.99,15.67,False,2,5.2,Muscle Gain,False,10.4,21718.63,0.12755102040816327,292.0348258706468
900,Gretel,Female,00:00.0,24,Standard,3,"Fri, Mon, Thu",False,,19:13:00,21:33:00,95.60852549814544,True,Mike,Referral,44,647.31,15.34,False,17,5.9,Muscle Gain,True,100.30000000000001,28481.64,1.1074918566775245,38.05467372134038
901,Avivah,Male,00:00.0,36,Premium,1,Mon,False,,17:30:00,19:27:00,67.776822397576,False,,Referral,28,1588.52,4.16,False,8,9.8,Weight Loss,False,78.4,44478.56,1.9184652278177459,198.3171036204744
902,Nadia,Female,00:00.0,40,Standard,1,Thu,True,BodyPump,16:03:00,17:10:00,68.2465046442626,False,,Email,47,920.52,2.22,True,15,5.4,Weight Loss,False,81.0,43264.44,6.726457399103139,61.32711525649567
903,Florry,Female,00:00.0,40,Premium,2,"Sun, Wed",True,XCore,19:07:00,19:48:00,79.78871660975267,True,Jeffrey,Walk-In,15,1606.84,14.13,False,15,6.8,General Health,False,102.0,24102.6,1.0608203677510608,107.05129913391072
904,Freddi,Female,00:00.0,14,Premium,2,"Mon, Sun",False,,10:09:00,11:22:00,71.5693744209318,True,Chantal,Flyer,6,1653.72,7.68,True,8,7.5,Muscle Gain,False,60.0,9922.32,1.0403120936280885,206.4569288389513
905,Marika,Male,00:00.0,33,Premium,1,Wed,False,,14:09:00,16:47:00,98.82289591822682,False,,Flyer,44,1722.25,8.93,True,16,7.5,Muscle Gain,True,120.0,75779.0,1.789709172259508,107.5733916302311
906,Thorsten,Male,00:00.0,43,Premium,1,Sat,False,,9:22:00,12:01:00,93.29448132878035,True,Mike,Social Media,20,1837.44,1.11,False,19,5.0,Muscle Gain,False,95.0,36748.8,16.96428571428571,96.65649658074697
907,Stanislaus,Male,00:00.0,48,Standard,2,"Mon, Tue",True,"Zumba, XCore",15:12:00,17:43:00,65.07518380228441,False,,Walk-In,14,890.42,5.56,False,11,7.5,General Health,True,82.5,12465.88,1.9748653500897668,80.87375113533152
908,Grazia,Female,00:00.0,12,Standard,5,"Fri, Sat, Thu, Tue, Wed",False,,10:25:00,12:49:00,57.88470950034494,False,,Referral,2,671.79,1.16,False,2,6.9,Muscle Gain,True,13.8,1343.58,1.7094017094017095,334.22388059701495
909,Randy,Male,00:00.0,39,Standard,4,"Fri, Sun, Tue, Wed",True,"BodyBalance, LesMiles",13:35:00,15:53:00,97.4491841091751,True,Chantal,Email,9,1185.29,17.64,False,17,9.9,Weight Loss,False,168.3,10667.61,0.9631728045325778,69.6819517930629
910,Urban,Male,00:00.0,30,Standard,3,"Fri, Sat, Thu",True,"Pilates, Spinning, Yoga",11:09:00,11:47:00,78.85329701373664,False,,Social Media,37,773.79,5.25,False,16,5.8,General Health,False,92.8,28630.23,3.0418250950570345,48.33166770768269
911,Fifine,Female,00:00.0,24,Standard,3,"Mon, Sun, Wed",True,"XCore, BodyPump, BodyBalance",20:53:00,23:46:00,88.2922001765152,False,,Flyer,20,1222.09,11.37,True,15,6.8,Weight Loss,False,102.0,24441.8,1.3181019332161688,81.41838774150565
912,Avivah,Female,00:00.0,47,Premium,1,Tue,False,,19:32:00,21:51:00,70.0005889727526,False,,Referral,26,1425.89,1.26,True,13,7.1,Weight Loss,False,92.3,37073.14,10.236220472440944,109.59953881629517
913,Garv,Male,00:00.0,34,Premium,1,Wed,True,"LesMiles, Yoga",14:47:00,17:18:00,85.29608919735996,False,,Referral,29,1392.39,13.5,True,15,7.0,General Health,False,105.0,40379.310000000005,1.1102886750555145,92.76415722851434
914,Ker,Male,00:00.0,30,Standard,1,Mon,False,,17:41:00,19:27:00,56.63043027618215,False,,Email,1,780.38,6.8,True,4,8.3,Wellness,True,33.2,780.38,0.5873715124816447,194.60847880299252
915,Chelsie,Female,00:00.0,23,Standard,1,Tue,True,Kickboxen,19:00:00,20:09:00,78.90160466227937,False,,Flyer,35,375.38,18.01,False,16,6.1,Wellness,False,97.6,13138.3,0.887902330743618,23.446595877576513
916,Zeke,Male,00:00.0,24,Standard,1,Wed,True,"Kickboxen, XCore, Yoga",15:05:00,15:59:00,72.86171220779742,False,,Walk-In,6,889.53,17.82,False,12,6.1,Weight Loss,True,73.19999999999999,5337.18,0.6730229949523274,74.06577851790175
917,Ignaz,Male,00:00.0,13,Standard,2,"Mon, Thu",False,,19:29:00,20:09:00,47.430499535667835,False,,Referral,37,328.06,6.84,True,4,8.6,Wellness,False,34.4,12138.22,0.5839416058394161,81.81047381546135
918,Fayth,Female,00:00.0,18,Premium,4,"Mon, Sat, Sun, Tue",False,,11:23:00,13:36:00,70.55603149041391,False,,Email,5,1785.69,18.07,False,3,7.5,Muscle Gain,False,22.5,8928.45,0.165929203539823,593.2524916943522
919,Devlin,Male,00:00.0,45,Standard,5,"Sat, Sun, Thu, Tue, Wed",False,,19:43:00,20:31:00,89.32284845524694,False,,Walk-In,33,724.46,19.93,False,17,7.1,General Health,True,120.69999999999999,23907.18,0.8525576730190572,42.59024103468548
920,Angelique,Female,00:00.0,41,Standard,1,Fri,False,,10:23:00,11:45:00,84.67940876736871,False,,Flyer,14,351.2,16.6,True,18,5.8,Weight Loss,False,104.39999999999999,4916.8,1.0836845273931364,19.500277623542473
921,Fredi,Male,00:00.0,13,Standard,1,Fri,True,BodyPump,12:39:00,13:25:00,99.86669405038838,False,,Referral,12,99.62,16.97,True,18,5.9,Muscle Gain,True,106.2,1195.44,1.0600706713780919,5.531371460299833
922,Vida,Female,00:00.0,34,Standard,1,Thu,True,"BodyBalance, XCore, Kickboxen",10:28:00,13:04:00,79.22588641752945,True,Chantal,Walk-In,42,1309.35,5.36,True,17,5.1,Wellness,True,86.69999999999999,54992.7,3.165735567970205,76.9753086419753
923,Devondra,Female,00:00.0,43,Standard,1,Wed,False,,15:04:00,15:57:00,73.31397449323742,True,Jeffrey,Walk-In,20,1291.96,11.75,True,12,5.5,Muscle Gain,False,66.0,25839.2,1.0204081632653061,107.5736885928393
924,Carling,Male,00:00.0,39,Standard,2,"Sat, Tue",False,,17:57:00,20:14:00,65.3950556720764,True,Jeffrey,Walk-In,24,714.18,1.81,True,4,7.8,Wellness,True,31.2,17140.32,2.1978021978021975,178.0997506234414
925,Perle,Female,00:00.0,13,Standard,3,"Fri, Sat, Wed",True,"BodyPump, Pilates",13:47:00,16:32:00,79.03016859722293,False,,Referral,43,189.84,2.35,False,12,9.5,Weight Loss,False,114.0,8163.12,5.084745762711865,15.806827643630308
926,Gerick,Male,00:00.0,22,Standard,5,"Fri, Mon, Thu, Tue, Wed",False,,9:16:00,10:27:00,86.01208962472988,True,Chantal,Referral,34,848.78,19.98,True,15,6.4,Muscle Gain,False,96.0,28858.52,0.7503751875937968,56.54763491005996
927,Tye,Male,00:00.0,23,Standard,3,"Mon, Sat, Sun",True,"Spinning, XCore",10:03:00,11:32:00,82.55891636700619,True,Hanna,Social Media,25,656.87,6.87,False,16,6.6,General Health,False,105.6,16421.75,2.3255813953488373,41.02873204247345
928,Pamela,Female,00:00.0,37,Standard,3,"Fri, Sat, Tue",False,,17:33:00,18:46:00,54.64040412073355,False,,Flyer,29,1370.39,15.09,False,5,5.6,Weight Loss,False,28.0,39741.310000000005,0.33112582781456956,273.53093812375255
929,Aldous,Male,00:00.0,29,Standard,5,"Fri, Mon, Sat, Tue, Wed",True,"Pilates, Zumba, LesMiles",9:38:00,10:54:00,94.35565995925081,False,,Email,39,1231.27,16.23,False,15,6.9,Muscle Gain,False,103.5,48019.53,0.9236453201970443,82.02998001332445
930,Vita,Female,00:00.0,23,Standard,5,"Fri, Mon, Sat, Thu, Wed",False,,13:57:00,14:44:00,97.24337347919383,False,,Walk-In,31,760.96,17.23,False,17,5.2,Muscle Gain,False,88.4,23589.760000000002,0.9860788863109048,44.73603762492651
931,Dori,Female,00:00.0,23,Standard,5,"Fri, Mon, Sat, Sun, Wed",False,,16:33:00,17:57:00,88.713180290243,False,,Social Media,47,474.89,19.95,True,18,9.6,Wellness,False,172.79999999999998,22319.829999999998,0.9018036072144289,26.368128817323704
932,Francklin,Male,00:00.0,27,Premium,3,"Mon, Sat, Wed",True,"Yoga, Kickboxen, Spinning",10:48:00,12:12:00,61.95831940595156,False,,Email,43,1976.67,5.21,False,5,8.4,Weight Loss,False,42.0,84996.81,0.9578544061302683,394.54491017964074
933,Tiertza,Female,00:00.0,15,Standard,1,Tue,True,"BodyPump, Zumba, Yoga",19:06:00,19:37:00,87.58189181281155,True,Mike,Social Media,23,935.3,1.29,False,13,10.0,Weight Loss,False,130.0,21511.899999999998,10.0,71.89085318985396
934,Dionis,Female,00:00.0,41,Premium,5,"Fri, Sat, Sun, Thu, Wed",False,,13:53:00,16:01:00,93.28404528346628,False,,Referral,44,1392.13,8.52,True,19,9.4,Weight Loss,True,178.6,61253.72,2.2274325908558033,73.23145712782745
935,Mariam,Female,00:00.0,15,Standard,2,"Sat, Tue",False,,12:35:00,14:56:00,75.2214686575105,False,,Walk-In,38,324.08,3.04,True,13,7.4,Weight Loss,True,96.2,12315.039999999999,4.262295081967213,24.910069177555727
936,Briano,Male,00:00.0,13,Standard,3,"Sun, Tue, Wed",True,"BodyPump, Kickboxen, Running",15:31:00,18:26:00,90.27909803137536,False,,Email,20,996.9,0.94,False,18,7.6,Wellness,False,136.79999999999998,19938.0,18.947368421052634,55.352581898945026
937,Parsifal,Male,00:00.0,49,Standard,3,"Fri, Sun, Wed",True,"Zumba, BodyBalance",10:55:00,13:53:00,75.21454165683383,False,,Email,23,103.7,7.53,False,14,6.0,General Health,False,84.0,2385.1,1.856763925729443,7.401855817273376
938,Merle,Male,00:00.0,31,Standard,3,"Fri, Thu, Wed",True,Yoga,9:57:00,11:18:00,58.43666365152942,True,Mike,Email,45,1035.64,15.78,False,4,7.3,Weight Loss,False,29.2,46603.8,0.253324889170361,258.26433915211976
939,Carlen,Female,00:00.0,42,Premium,5,"Fri, Mon, Sat, Sun, Wed",False,,12:50:00,14:10:00,66.73865251632115,True,Jeffrey,Email,16,1929.83,11.54,False,4,9.5,Wellness,False,38.0,30877.28,0.34632034632034636,481.25436408977555
940,Beatriz,Male,00:00.0,33,Standard,2,"Sat, Wed",True,"BodyBalance, Spinning, Running",20:25:00,21:05:00,78.08064932753192,False,,Email,42,799.2,6.6,False,19,5.3,General Health,False,100.7,33566.4,2.8744326777609683,42.04103103629669
941,Matias,Male,00:00.0,45,Standard,3,"Fri, Thu, Tue",False,,10:21:00,11:18:00,90.2226141972386,True,Hanna,Social Media,8,126.04,13.26,True,13,9.3,General Health,False,120.9,1008.32,0.9796533534287868,9.687932359723291
942,Lindon,Male,00:00.0,43,Standard,3,"Mon, Thu, Tue",False,,10:47:00,13:10:00,79.11694418296499,True,Mike,Walk-In,21,110.36,5.02,False,12,6.7,Wellness,False,80.4,2317.56,2.385685884691849,9.18900915903414
943,Ransell,Male,00:00.0,40,Standard,3,"Fri, Mon, Thu",False,,11:58:00,14:33:00,77.09407001804236,True,Mike,Referral,1,806.57,0.78,True,7,9.5,Weight Loss,False,66.5,806.57,8.860759493670885,115.0599144079886
944,Marty,Female,00:00.0,31,Standard,5,"Fri, Sat, Sun, Tue, Wed",False,,9:41:00,11:03:00,77.05311706067022,True,Chantal,Referral,8,362.05,15.4,True,12,9.7,General Health,True,116.39999999999999,2896.4,0.7787151200519143,30.14571190674438
945,Doris,Female,00:00.0,48,Standard,2,"Fri, Wed",False,,17:14:00,20:08:00,60.28894784982764,True,Jeffrey,Referral,29,95.54,12.66,False,4,8.4,Weight Loss,False,33.6,2770.6600000000003,0.31570639305445936,23.82543640897756
946,Fidelio,Male,00:00.0,21,Premium,3,"Mon, Sat, Sun",False,,13:49:00,16:45:00,58.19832979886443,True,Hanna,Referral,32,1524.62,15.36,False,2,8.3,Weight Loss,False,16.6,48787.84,0.13012361743656475,758.5174129353234
947,Elladine,Female,00:00.0,18,Standard,4,"Fri, Mon, Thu, Tue",False,,9:42:00,11:42:00,58.496527360388825,True,Mike,Social Media,38,944.12,1.26,False,2,7.3,Muscle Gain,True,14.6,35876.56,1.574803149606299,469.7114427860697
948,Hanna,Male,00:00.0,24,Standard,2,"Sat, Sun",True,"Spinning, HIT, Kickboxen",11:39:00,12:11:00,67.19541852364463,False,,Flyer,5,614.03,16.82,False,5,9.2,Weight Loss,False,46.0,3070.1499999999996,0.29708853238265,122.56087824351297
949,Nathanael,Male,00:00.0,34,Premium,2,"Sun, Tue",False,,17:01:00,18:10:00,89.31110896267121,True,Hanna,Walk-In,47,1805.16,12.58,False,10,9.8,Muscle Gain,True,98.0,84842.52,0.7942811755361397,180.33566433566435
950,Karyn,Female,00:00.0,22,Standard,5,"Fri, Mon, Sat, Tue, Wed",True,Running,15:44:00,17:40:00,81.02069087293614,True,Chantal,Email,22,276.47,11.49,True,10,8.9,General Health,False,89.0,6082.34,0.8695652173913043,27.61938061938062
951,Grayce,Female,00:00.0,21,Premium,5,"Fri, Mon, Sat, Sun, Tue",True,"HIT, Yoga",11:36:00,13:43:00,67.90854780160684,False,,Flyer,47,1914.04,12.68,True,9,8.1,Wellness,False,72.89999999999999,89959.88,0.7092198581560284,212.43507214206437
952,Ricky,Male,00:00.0,42,Standard,4,"Mon, Sat, Sun, Wed",True,Zumba,19:21:00,20:16:00,93.81651444136847,True,Chantal,Referral,34,662.24,17.36,True,13,8.0,Muscle Gain,False,104.0,22516.16,0.7484168105929764,50.90238278247502
953,Jacquenetta,Female,00:00.0,47,Premium,2,"Sat, Tue",True,"BodyPump, Spinning",18:47:00,20:15:00,66.01315981915306,False,,Flyer,1,1782.39,11.95,False,7,9.2,Wellness,False,64.39999999999999,1782.39,0.5852842809364549,254.26390870185452
954,Ivor,Male,00:00.0,44,Standard,5,"Fri, Sat, Thu, Tue, Wed",True,"HIT, Pilates, Yoga",15:27:00,17:26:00,56.71080401169323,True,Mike,Walk-In,26,1225.74,11.83,False,5,7.7,General Health,False,38.5,31869.24,0.4222972972972973,244.65868263473055
955,Menard,Male,00:00.0,38,Premium,3,"Fri, Mon, Sat",True,"BodyBalance, HIT",12:46:00,13:23:00,74.10318846134007,True,Mike,Email,43,1662.08,19.82,False,10,9.0,Weight Loss,False,90.0,71469.44,0.5042864346949066,166.04195804195803
956,Lucia,Male,00:00.0,14,Premium,2,"Fri, Sat",True,"Kickboxen, HIT, Running",14:18:00,15:35:00,70.23935943332404,False,,Email,10,1968.83,15.26,False,10,7.5,General Health,True,75.0,19688.3,0.6548788474132285,196.6863136863137
957,Thomasin,Female,00:00.0,19,Standard,3,"Fri, Tue, Wed",False,,17:43:00,19:15:00,41.117437992987014,True,Mike,Walk-In,30,612.39,9.12,False,6,5.3,Wellness,False,31.799999999999997,18371.7,0.6571741511500548,101.89517470881864
958,Doroteya,Female,00:00.0,14,Premium,3,"Sat, Sun, Tue",True,"Yoga, HIT, Spinning",13:59:00,15:43:00,87.89648782705468,False,,Walk-In,18,1924.21,14.29,True,19,6.9,General Health,True,131.1,34635.78,1.3286713286713288,101.22093634928984
959,Gunilla,Female,00:00.0,21,Standard,3,"Sat, Thu, Tue",False,,9:22:00,12:12:00,73.34671265872875,True,Hanna,Referral,17,809.49,8.09,True,8,7.2,Weight Loss,True,57.6,13761.33,0.9876543209876544,101.05992509363297
960,Brenn,Female,00:00.0,31,Standard,3,"Fri, Tue, Wed",False,,10:14:00,11:26:00,48.05634783988676,True,Chantal,Email,26,801.75,4.96,False,1,5.7,General Health,True,5.7,20845.5,0.2012072434607646,793.8118811881188
961,Kellen,Female,00:00.0,33,Standard,4,"Mon, Thu, Tue, Wed",False,,10:24:00,12:36:00,74.9466503659742,False,,Flyer,8,713.75,12.14,False,17,5.5,Weight Loss,False,93.5,5710.0,1.3991769547325101,41.96061140505584
962,Wenona,Female,00:00.0,28,Standard,3,"Mon, Sun, Wed",False,,13:28:00,15:12:00,69.37704458865204,True,Jeffrey,Social Media,47,1105.74,18.6,False,7,7.7,Muscle Gain,False,53.9,51969.78,0.3761418592154755,157.73751783166904
963,Bone,Male,00:00.0,13,Standard,2,"Thu, Wed",True,XCore,9:23:00,11:01:00,60.534888821254924,False,,Social Media,40,350.58,18.62,True,14,5.4,Wellness,False,75.60000000000001,14023.199999999999,0.7514761137949543,25.02355460385439
964,Domenico,Male,00:00.0,43,Standard,3,"Sat, Sun, Wed",False,,18:37:00,20:24:00,71.78488187642341,True,Mike,Walk-In,12,1129.74,7.17,False,17,6.5,Weight Loss,True,110.5,13556.880000000001,2.367688022284123,66.41622574955908
965,Francesco,Male,00:00.0,14,Standard,1,Mon,True,"Yoga, LesMiles, Spinning",11:56:00,12:34:00,72.14580062496562,False,,Referral,27,1106.32,10.79,False,9,8.7,Weight Loss,True,78.3,29870.64,0.8333333333333334,122.78801331853495
966,Aldous,Male,00:00.0,36,Premium,2,"Sun, Thu",False,,16:49:00,17:38:00,103.73455009225634,True,Hanna,Social Media,8,1535.71,4.63,True,17,9.8,General Health,False,166.60000000000002,12285.68,3.6637931034482762,90.28277483833038
967,Jacynth,Female,00:00.0,26,Premium,1,Sun,True,XCore,11:42:00,12:52:00,60.81463304684297,True,Jeffrey,Email,25,1675.62,19.91,False,5,8.6,Muscle Gain,False,43.0,41890.5,0.251004016064257,334.45508982035926
968,Emalee,Female,00:00.0,13,Standard,3,"Fri, Mon, Tue",False,,13:36:00,14:19:00,79.50108944617531,True,Mike,Walk-In,46,908.86,19.63,False,8,10.0,Weight Loss,False,80.0,41807.56,0.40733197556008144,113.46566791510612
969,Nikolai,Male,00:00.0,25,Standard,1,Sat,False,,15:33:00,16:32:00,72.61142293807029,True,Mike,Flyer,4,639.55,13.17,False,6,8.5,Muscle Gain,True,51.0,2558.2,0.4552352048558422,106.41430948419301
970,Beale,Male,00:00.0,46,Standard,2,"Sat, Wed",False,,8:22:00,11:16:00,76.32252520485828,True,Mike,Walk-In,33,555.7,16.19,True,11,6.5,Muscle Gain,True,71.5,18338.100000000002,0.6790123456790123,50.472297910990015
971,Emma,Female,00:00.0,22,Standard,3,"Sat, Sun, Tue",True,"HIT, BodyBalance, LesMiles",16:37:00,18:29:00,86.91150556727993,False,,Flyer,1,429.52,14.44,False,19,8.4,General Health,False,159.6,429.52,1.3148788927335642,22.594423987375063
972,Kit,Male,00:00.0,30,Standard,3,"Fri, Sat, Tue",True,"Yoga, XCore",14:44:00,17:10:00,55.16280604256548,True,Hanna,Walk-In,19,162.41,12.07,False,4,8.5,Weight Loss,False,34.0,3085.79,0.33112582781456956,40.50124688279302
973,Nikos,Male,00:00.0,33,Standard,1,Fri,True,"BodyPump, Pilates",16:41:00,17:47:00,84.2281861933616,False,,Walk-In,31,717.77,1.54,False,18,6.9,General Health,True,124.2,22250.87,11.612903225806452,39.85397001665741
974,Samaria,Female,00:00.0,28,Standard,4,"Fri, Sun, Tue, Wed",True,Spinning,11:10:00,12:09:00,43.71401743234834,True,Mike,Walk-In,16,576.98,9.37,False,1,5.1,Wellness,True,5.1,9231.68,0.10660980810234542,571.2673267326733
975,Clemmy,Male,00:00.0,47,Premium,3,"Fri, Sat, Wed",False,,11:07:00,12:16:00,83.34170029359645,True,Hanna,Flyer,14,1934.51,13.66,False,13,8.5,Wellness,False,110.5,27083.14,0.9509875640087784,148.69408147578787
976,Veda,Female,00:00.0,15,Standard,5,"Fri, Mon, Sun, Thu, Wed",False,,16:39:00,17:42:00,59.973781469459055,False,,Flyer,5,1137.53,13.71,False,14,5.1,Weight Loss,False,71.39999999999999,5687.65,1.0204081632653061,81.19414703783012
977,Zacherie,Male,00:00.0,35,Standard,3,"Mon, Sun, Tue",True,BodyPump,10:36:00,12:50:00,69.16986166739044,True,Mike,Walk-In,41,727.19,7.78,False,1,8.2,Muscle Gain,False,8.2,29814.79,0.12836970474967907,719.9900990099011
978,Tremaine,Male,00:00.0,23,Standard,3,"Mon, Sat, Wed",False,,19:00:00,19:40:00,69.65903777127592,False,,Social Media,26,1181.91,18.86,False,11,5.8,Weight Loss,True,63.8,30729.660000000003,0.5829358770535241,107.34877384196186
979,Adair,Male,00:00.0,16,Standard,3,"Mon, Sun, Wed",True,"LesMiles, BodyPump, Zumba",13:30:00,14:54:00,87.32246843215736,False,,Referral,28,321.43,3.76,True,17,7.8,Weight Loss,True,132.6,9000.04,4.5092838196286475,18.896531452087007
980,Quillan,Male,00:00.0,32,Standard,3,"Sat, Sun, Tue",True,Kickboxen,17:47:00,19:18:00,55.895191914657694,False,,Referral,2,915.89,10.26,False,4,7.5,Wellness,False,30.0,1831.78,0.3894839337877313,228.40149625935163
981,Georgie,Female,00:00.0,32,Standard,3,"Mon, Sun, Thu",True,"XCore, Pilates, BodyPump",14:52:00,16:17:00,65.94215433594474,False,,Referral,6,1271.16,13.97,True,12,5.1,Wellness,True,61.199999999999996,7626.960000000001,0.8583690987124464,105.84179850124897
982,Agna,Female,00:00.0,21,Standard,2,"Mon, Thu",True,Spinning,19:59:00,20:45:00,76.3977547159484,True,Mike,Flyer,9,1003.35,14.09,False,10,6.8,Muscle Gain,False,68.0,9030.15,0.7092198581560284,100.23476523476523
983,Benyamin,Male,00:00.0,36,Standard,4,"Mon, Sat, Thu, Tue",True,"Pilates, BodyBalance, Yoga",19:22:00,21:08:00,78.84258164992502,True,Mike,Flyer,33,833.47,13.15,False,6,8.0,Muscle Gain,False,48.0,27504.510000000002,0.45592705167173253,138.68053244592346
984,Jamal,Male,00:00.0,37,Premium,1,Sat,True,"LesMiles, Pilates, Running",16:04:00,16:55:00,56.96727851036608,True,Mike,Social Media,41,1988.0,5.87,False,1,9.2,Weight Loss,True,9.2,81508.0,0.17006802721088435,1968.3168316831684
985,Josie,Male,00:00.0,48,Premium,1,Mon,True,"Pilates, BodyPump, XCore",15:17:00,15:47:00,72.14012215038333,False,,Referral,25,1766.61,3.55,False,7,9.4,General Health,False,65.8,44165.25,1.9662921348314608,252.01283880171184
986,Jules,Male,00:00.0,42,Standard,1,Fri,True,HIT,14:05:00,16:00:00,72.90838997514429,True,Hanna,Referral,13,1265.64,12.9,False,16,7.4,Weight Loss,False,118.4,16453.32,1.2393493415956622,79.05309181761399
987,Hadria,Female,00:00.0,45,Standard,5,"Mon, Sun, Thu, Tue, Wed",False,,19:04:00,21:32:00,93.92649894595111,True,Chantal,Walk-In,9,1160.29,12.19,True,14,8.6,Muscle Gain,False,120.39999999999999,10442.61,1.1475409836065575,82.81870092790864
988,Rad,Male,00:00.0,47,Standard,3,"Fri, Mon, Sun",False,,10:48:00,12:17:00,54.65222774547632,False,,Flyer,13,1260.29,4.0,False,6,6.6,General Health,False,39.599999999999994,16383.77,1.4962593516209477,209.69883527454243
